60.7493333333333	51.3713333333333	49.9096666666667	46.2946666666667	44.9306666666667	37.8016666666667	44.8806666666667	40.4993333333333	42.4170000000000	41.8260000000000	40.3693333333333	37.6450000000000
57.6356666666667	49.0013333333333	46.8970000000000	44.0413333333333	41.9133333333333	35.5940000000000	42.4206666666667	38.5416666666667	40.7586666666667	39.6893333333333	37.6670000000000	33.5033333333333
54.9216666666667	46.9616666666667	44.6586666666667	43.3540000000000	41.0846666666667	34.4426666666667	41.5883333333333	37.8510000000000	40.1986666666667	39.0153333333333	35.2666666666667	31.0843333333333
53.4126666666667	45.7286666666667	43.6183333333333	43.5583333333333	40.8873333333333	33.9783333333333	40.9046666666667	37.7330000000000	40.1560000000000	39.1446666666667	33.8036666666667	29.5150000000000
53.1683333333333	46.0123333333333	44.3243333333333	47.2180000000000	44.4643333333333	34.0343333333333	41.2123333333333	39.1216666666667	42.2050000000000	42.6180000000000	33.5206666666667	29.7596666666667
55.4100000000000	49.2893333333333	47.6856666666667	53.2400000000000	48.4526666666667	41.7433333333333	45.2206666666667	42.3293333333333	50.3446666666667	53.0316666666667	36.4846666666667	33.3976666666667
63.0770000000000	59.5046666666667	54.9260000000000	59.5256666666667	53.4860000000000	46.2976666666667	48.9026666666667	42.6290000000000	53.8480000000000	61.1516666666667	44.0896666666667	40.9483333333333
70.2590000000000	63.5820000000000	56.7953333333333	63.1503333333333	56.7286666666667	52.9623333333333	52.2793333333333	44.7340000000000	57.5816666666667	62.7180000000000	50.0556666666667	47.0740000000000
77.8956666666666	68.2670000000000	60.5486666666667	61.1696666666667	55.1130000000000	51.7623333333333	53.3940000000000	44.4210000000000	57.6930000000000	61.3376666666667	54.5173333333333	50.5883333333333
77.8870000000000	65.0430000000000	58.1533333333333	58.9316666666667	54.0150000000000	49.4783333333333	52.3546666666667	43.5453333333333	54.4523333333333	56.7406666666667	54.5416666666667	50.0850000000000
74.6330000000000	59.5413333333333	54.4926666666667	56.1480000000000	51.8606666666667	47.3763333333333	51.6750000000000	43.2556666666667	52.7873333333333	53.6993333333333	53.0020000000000	48.4043333333334
72.5676666666667	56.4020000000000	51.6976666666667	48.4513333333333	47.8510000000000	43.2646666666667	48.2380000000000	41.5943333333333	47.6050000000000	45.9576666666667	52.6646666666667	47.7293333333333
68.5913333333333	52.2700000000000	45.7176666666667	45.8220000000000	46.1713333333333	41.5456666666667	47.8886666666667	41.1180000000000	47.5263333333333	45.4410000000000	50.4490000000000	45.9380000000000
66.6423333333333	50.8063333333333	44.7400000000000	49.7136666666667	48.1766666666667	43.9936666666667	50.9063333333334	42.6840000000000	50.8600000000000	50.0910000000000	50.0860000000000	45.1506666666667
68.2823333333333	53.2350000000000	48.0490000000000	52.1743333333333	49.2300000000000	46.0410000000000	53.0130000000000	44.4786666666667	53.8440000000000	53.2343333333333	50.7860000000000	46.8400000000000
71.2876666666667	55.5363333333333	52.5970000000000	54.6930000000000	51.0833333333333	49.2960000000000	54.9356666666667	47.0943333333333	55.7786666666667	56.7680000000000	52.3103333333334	48.9546666666667
74.0673333333334	60.1206666666667	56.9776666666667	53.1243333333333	50.4363333333333	49.7910000000000	55.9303333333333	48.9230000000000	57.0523333333333	59.1700000000000	55.2100000000000	52.3140000000000
79.7160000000000	67.0870000000000	60.2573333333333	56.2600000000000	52.1650000000000	51.3243333333333	56.3493333333333	51.0690000000000	58.7576666666667	64.7010000000000	61.2616666666667	57.3756666666667
79.4863333333333	73.4860000000000	67.2950000000000	62.8176666666667	55.9936666666667	53.7340000000000	58.4500000000000	53.6870000000000	64.7653333333333	71.2230000000000	62.2413333333333	54.0760000000000
77.6313333333333	71.5486666666667	70.6850000000000	66.7963333333334	58.0333333333333	53.0286666666667	57.9826666666667	54.2523333333333	63.6050000000000	66.1820000000000	58.3483333333333	51.5010000000000
72.5700000000000	65.0943333333333	63.9326666666667	59.9290000000000	56.0790000000000	52.3156666666667	58.3903333333333	52.0663333333333	57.2913333333333	59.1590000000000	52.7650000000000	48.2923333333333
68.0870000000000	60.9580000000000	58.3593333333333	54.2626666666667	51.8356666666667	46.6333333333333	53.5626666666667	47.3576666666667	50.1646666666667	49.6136666666667	48.2943333333333	45.6630000000000
65.0713333333333	56.6296666666667	53.4753333333333	49.7533333333333	46.4900000000000	42.0040000000000	47.8783333333333	43.8286666666667	45.2260000000000	43.5273333333333	45.4816666666667	43.0890000000000
61.1323333333333	51.7856666666667	48.7530000000000	49.5186666666667	47.9350000000000	41.8703333333333	48.5153333333333	44.1446666666667	45.9530000000000	43.5216666666667	42.1120000000000	39.2850000000000
