457;339;246;565;988
0;166.4206212963991;740.4998064032952;108.08238559031736;1025.4163885640658;166.4221002730934
1;166.34905023792913;740.4282353448252;108.01081453184739;1025.3448175055958;166.3505292146234
2;166.27747917945916;740.3566642863552;107.93924347337742;1025.2732464471258;166.27895815615346
3;166.2059081209892;740.2850932278852;107.86767241490745;1025.2016753886558;166.20738709768347
4;166.13433706251922;740.2135221694152;107.79610135643748;1025.1301043301858;166.13581603921352
5;166.06276600404925;740.1419511109455;107.72453029796752;1025.0585332717158;166.06424498074355
6;165.9911949455793;740.0703800524755;107.65295923949755;1024.986962213246;165.99267392227358
7;165.91962388710934;739.9988089940055;107.58138818102759;508.23740507125143;165.92110286380364
8;165.84805282863937;739.9272379355355;107.50981712255762;508.16583401278143;165.84953180533364
9;165.7764817701694;739.8556668770655;107.43824606408765;508.0942629543115;165.7779607468637
10;165.70491071169943;739.7840958185955;107.36667500561768;508.02269189584155;165.7063896883937
11;165.36954761872937;739.4487327256254;107.03131191264764;286.2539061956467;165.37102659542367
12;165.03418452575934;739.1133696326553;106.6959488196776;285.91854310267667;165.03566350245364
13;164.69882143278932;738.7780065396855;106.36058572670755;285.5831800097066;164.7003004094836
14;164.36345833981926;738.4426434467155;106.02522263373751;285.24781691673655;164.36493731651353
15;164.0280952468492;738.1072803537454;105.68985954076747;284.91245382376655;164.0295742235435
16;163.69273215387918;616.8881839070912;105.35449644779743;284.5770907307965;163.69421113057348
17;163.35736906090912;616.5528208141211;105.01913335482737;284.24172763782644;163.35884803760342
18;163.0220059679391;616.217457721151;163.02551503474848;283.9063645448564;163.02348494463337
19;162.68664287496904;615.882094628181;162.69015194177842;283.57100145188633;162.6881218516633
20;162.35127978199898;615.5467315352109;162.3547888488084;283.23563835891633;162.35275875869328
21;162.44617523481247;615.6416269880244;162.4496843016219;283.3305338117298;162.44765421150677
22;162.54107068762596;162.54305085600666;162.54457975443535;283.42542926454325;162.54254966432023
23;162.63596614043945;162.63794630882018;162.63947520724886;283.5203247173568;162.63744511713375
24;162.73086159325294;162.73284176163367;162.73437066006235;283.6152201701703;162.73234056994724
25;162.82575704606643;162.82773721444713;162.8292661128758;283.7101156229837;162.8272360227607
26;162.92065249887992;162.92263266726061;162.9241615656893;283.8050110757972;162.9221314755742
27;163.0155479516934;163.0175281200741;163.0190570185028;283.8999065286107;163.01702692838768
28;163.1104434045069;163.1124235728876;163.11395247131628;283.9948019814242;163.11192238120117
