'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;303181.7228281285;303.1817228281285;502.271781660542;185.29243058852978;110.81115731587448
60;254494.2047744716;254.4942047744716;440.86652563559903;142.26400474639527;72.67520085622152
120;219848.7951431629;219.8487951431629;411.74533532476977;122.72933205787169;64.3881011914405
180;185156.54026736252;185.15654026736252;346.5473373253299;107.48101403034964;49.1407981558872
240;169687.49267945095;169.68749267945094;342.2327661083623;81.89665967801997;39.41262687989248
300;157743.04911284143;157.74304911284142;316.39484556272464;67.64812035149502;32.64399082681755
360;143262.62137487388;143.26262137487387;246.70968434349183;72.71221848923771;38.67953403838453
420;138963.7542283691;138.9637542283691;207.57771366473878;94.92176747556049;43.3883528391083
480;168664.59628921526;168.66459628921527;251.18230515933942;121.83122517735704;39.444954909124526
540;208792.07852246577;208.79207852246577;328.2906809263622;169.83341219087703;44.07346008288913
600;232045.87530607817;232.0458753060782;363.4578796574227;203.98805835320303;61.03556983959342
660;249862.26504334417;249.86226504334417;395.93974788540714;239.90136304193925;82.41580058388102
720;271201.8444934569;271.20184449345686;411.86987165702914;250.00902803842072;88.99897769341052
780;275468.725756009;275.468725756009;418.3614296179696;266.08723870148236;79.61077115274422
840;278207.56957845594;278.20756957845595;449.07838918343236;228.02177697347886;71.37581268143639
900;281931.9943930033;281.93199439300327;466.81480123902605;220.0501993323128;70.71279377712001
960;275306.9146968479;275.3069146968479;440.8755308626809;214.12558855844028;76.44302794393482
1020;261313.44695032417;261.3134469503242;407.8205238634588;236.0450010013557;82.9234595782172
1080;279827.90814714885;279.82790814714883;437.51386437990647;245.31711037715348;91.23599564348677
1140;283223.3296143436;283.2233296143436;429.84186741104014;256.8107834609748;102.86680962046252
1200;309722.5804291541;309.7225804291541;470.7438208223477;289.75087712753407;126.414497565614
1260;353945.26919355337;353.9452691935534;518.4813206541597;332.9625909462318;138.3529841823941
1320;373143.44930888346;373.1434493088835;550.4394876203977;350.69330563082616;143.93037511694322
1380;346394.3145034611;346.39431450346115;530.4630785288497;265.31831730471396;132.76435383035522
