'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;20780.205867339653;207.80205867339654;274.07198320119977;136.07976410034732;58.835015309113764
60;16504.42212293665;165.04422122936649;197.30429037333437;96.88617709902607;53.32434100193399
120;11381.377352759631;113.81377352759631;142.52721866278557;60.84877598073798;38.209124650767535
180;8760.813816582375;87.60813816582375;117.66171752677535;53.557693949447;31.03346689181542
240;9156.88787087824;91.56887870878239;115.90831622587245;29.256893926173316;29.256893926173316
300;9207.809784142026;92.07809784142026;128.38032048292558;30.463638425240045;30.463638425240045
360;11553.72497124458;115.53724971244579;146.32666633411924;64.6496565820673;42.77116438906779
420;13673.058093588364;136.73058093588364;155.13773050416245;79.55126464835347;57.499018358376446
480;16108.798547876559;161.08798547876557;192.0384500443147;78.30779107378584;56.043393836038774
540;23251.045133158634;232.51045133158632;391.5913127939968;118.24573756109787;68.256609489778
600;27381.9748170616;273.819748170616;501.8375652228113;128.32399723270692;64.2149285574282
660;28158.050714646575;281.5805071464658;528.283093992436;145.8920647175042;64.2164641616178
720;28625.557359937535;286.25557359937534;522.6875334169367;180.53352927250495;61.371951454383236
780;25160.839182020176;251.60839182020175;396.36558775749376;156.44242343559728;69.3360069018825
840;27394.017622406795;273.94017622406795;478.39292161797357;152.822914136265;71.14590438421305
900;26135.664496275243;261.35664496275245;429.7775360400015;152.64989461260183;75.44482284753148
960;27742.351062833735;277.42351062833734;482.35558692704825;189.91758246136337;85.11154516884913
1020;31894.62656965425;318.9462656965425;462.4601771346599;223.24860168208053;124.38873207544742
1080;34148.81219772667;341.4881219772667;537.6495991513748;240.24793809941968;158.57163587517218
1140;33530.1986680074;335.301986680074;516.0494214034937;215.1095204328248;140.9117816394183
1200;32721.841799040983;327.2184179904098;489.33531431691955;218.77089588440433;132.2914243716366
1260;34005.177431080774;340.05177431080773;540.2788965901933;242.03851351759678;151.9856571069302
1320;32074.438080092088;320.7443808009209;440.9269903098199;219.71194413079797;139.30091970390288
1380;26286.93515961824;262.8693515961824;403.97039232579283;165.67326072418967;83.9940924887933
