'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;27079.467694116523;270.7946769411652;303.59661572957333;191.13636222177746;109.45935246972553
60;19305.048279258273;193.05048279258273;193.59994412863216;144.24105427230882;84.40878041908415
120;14622.927483479583;146.22927483479583;148.92522349550703;95.5463449759225;67.24678081345942
180;11114.856982395228;111.14856982395227;126.43033298391133;82.43632577014215;54.281041948102605
240;9527.220761257682;95.27220761257682;122.76993516803351;71.99974081068005;43.81549240771664
300;8341.04195257539;83.4104195257539;118.77378603936438;64.50046004729059;37.09888136488339
360;9230.830732081435;92.30830732081435;124.43565273838668;42.758642986334735;42.758642986334735
420;11876.858065703185;118.76858065703185;127.35208474037678;54.33427294797053;54.33427294797053
480;15259.54983840644;152.5954983840644;151.9808923754493;87.87488467556565;60.04438812838178
540;18263.011448467914;182.63011448467915;251.35529318058147;95.41337665411304;68.04034519555586
600;24518.679173368033;245.18679173368034;448.8659880861729;140.36408887372895;66.24907736345192
660;29507.837134499187;295.07837134499187;545.4419269090632;196.36106916933483;74.83305936868888
720;28462.550514028568;284.62550514028567;506.4493067814772;169.1226459955667;77.12418535654454
780;25121.0890872889;251.210890872889;424.2022365537115;152.35138011719275;84.75652354475226
840;28622.80169599265;286.2280169599265;506.00107114893217;180.6408699064139;70.58540131359969
900;27226.385300291724;272.26385300291724;523.4580490012337;155.83868123072278;86.79378740404809
960;26088.94926764445;260.8894926764445;447.8929046837823;146.95443664310898;94.18727838663929
1020;24172.90197480241;241.72901974802411;410.42500303507114;147.99952741085383;66.32322518660646
1080;24415.899238412632;244.15899238412632;357.3777582542507;165.42303327961255;83.74459059756495
1140;25387.395412105645;253.87395412105644;326.3728117470962;196.98062946449505;106.88403418429945
1200;30691.57878772726;306.9157878772726;499.5124245258529;230.9549142736314;132.23471796454572
1260;30374.54463343437;303.7454463343437;447.63748536884884;224.71746659760498;139.02441617313426
1320;36301.92373808178;363.0192373808178;555.0647459434151;256.8163430199986;146.61651438974144
1380;32475.14413257164;324.7514413257164;522.2053021247298;203.20669299066188;129.00765870093002
