'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;26228.579407095534;262.2857940709553;299.92513457070066;191.13425714420654;110.52780274519877
60;18814.730668828994;188.14730668828994;194.9576780681654;136.13755326205037;84.40878041908415
120;13182.473639669966;131.82473639669968;148.92522349550703;95.5463449759225;67.24678081345942
180;10654.562993865804;106.54562993865804;133.37670138850507;54.281041948102605;54.281041948102605
240;8351.14371216962;83.5114371216962;125.49250215976856;43.81549240771664;43.81549240771664
300;8401.55269600907;84.0155269600907;95.924374321018;37.09888136488339;37.09888136488339
360;10358.230487920424;103.58230487920424;110.94597956860794;51.17679558448276;42.758642986334735
420;16031.921496484983;160.31921496484983;163.57802349248948;81.89958081044185;54.33427294797053
480;23826.757562993072;238.26757562993072;444.8192134570939;124.14647107077255;60.04438812838178
540;26373.723700237595;263.73723700237593;475.7437688374233;149.7195134309522;68.04034519555586
600;27052.523602125642;270.52523602125643;465.12104801862745;130.35711415184105;66.24907736345192
660;28486.618947749226;284.86618947749224;511.5890148512416;138.93806948049107;74.83305936868888
720;25808.40563251309;258.0840563251309;406.84823130212555;139.57794230995137;68.87533515131237
780;20617.4610442904;206.17461044290403;284.2180409621718;132.93855076947784;66.80042529401979
840;20293.100396208738;202.93100396208737;302.19721425491866;129.11958171198498;70.58540131359969
900;23316.596989527592;233.1659698952759;388.6708964949185;150.34084517663803;68.660945226081
960;23131.219486956354;231.31219486956354;423.52963555820264;151.79365798413275;74.8049784321341
1020;21434.322635872595;214.34322635872596;344.7889786112641;148.00094839961014;66.32322518660646
1080;22365.964869927357;223.65964869927356;327.57530205156746;165.4244905481219;83.74459059756495
1140;26793.263752627146;267.9326375262715;408.79554963592585;217.75859357887026;136.08158382681847
1200;31012.792404301134;310.1279240430113;463.04630780947895;247.6452035218104;158.09910438602876
1260;34053.63397682344;340.53633976823437;538.6196219094744;249.76058194124357;168.08427971699612
1320;35469.205356634724;354.6920535663472;482.5466780807189;252.68456609084484;161.67239962987853
1380;34433.36464917704;344.3336464917704;578.6634437465934;203.2074124597059;147.72168195120017
