'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;20489.878910790052;204.8987891079005;241.0572779473004;157.81511683540586;101.41809688827784
60;14468.35415274236;144.6835415274236;195.65677870795366;96.9592555305093;76.17098682462904
120;11060.430989407749;110.60430989407749;123.54716893737474;79.81274274539604;59.4370565484226
180;8178.683095998098;81.78683095998097;106.6970276826587;46.70258179657267;46.70258179657267
240;6278.391028176768;62.783910281767675;83.94912531082957;39.50945346105606;36.30420295546595
300;6056.838549221484;60.56838549221484;87.99518582936919;29.654464577903525;29.654464577903525
360;7337.519433574514;73.37519433574514;93.64804128345277;35.307320031987096;35.307320031987096
420;8119.672649301899;81.19672649301899;105.11555705787333;57.469000276241694;46.77329403259025
480;12986.78411397326;129.8678411397326;136.6347629600156;72.53073938268723;52.49278186871488
540;18177.888650591434;181.77888650591433;281.99026098795633;120.86512507330224;60.44232784685207
600;21147.092395869007;211.47092395869007;441.1871785733182;116.92138379661709;58.57912077133398
660;24326.820670276782;243.26820670276783;454.2909461295406;151.797359096283;79.3875913774027
720;26800.480514555285;268.00480514555284;465.5227338657194;193.33165674011195;84.76052641621712
780;22428.1616901779;224.28161690177902;453.3906456730812;137.70333182705133;63.97405348177796
840;21934.50057427211;219.34500574272113;329.52816877989426;159.36308715685226;62.35505856935533
900;20918.63613314917;209.18636133149172;393.65922821242725;140.01548956958675;65.60070589427144
960;22185.44775545837;221.8544775545837;439.8960870006948;149.95814740980575;57.27917627797404
1020;18360.931603692414;183.60931603692413;258.59051276554965;137.70779440383436;58.17190256273515
1080;22784.44130488173;227.8444130488173;335.76332873862617;175.1799219893649;86.28601552656532
1140;23896.433128461904;238.96433128461905;346.80930263976455;168.77192852104432;106.56086104970275
1200;30381.629354481393;303.8162935448139;533.7267783390444;207.4845593132011;123.59512314155319
1260;29080.099494292124;290.80099494292125;468.3197478367287;215.4537330415751;151.3487229297729
1320;28003.2575021793;280.03257502179304;405.9998853348508;182.7012867462553;132.13881871335286
1380;23130.728885269724;231.30728885269724;301.441808940534;178.62889426413872;113.34814178695238
