'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;19683.520534077357;196.83520534077357;238.60247604729537;159.75831276274027;101.41809688827784
60;14876.680254973686;148.76680254973687;172.56716713088355;97.56277147565383;76.17098682462904
120;12192.524781509006;121.92524781509006;123.54612522370137;79.81274274539604;59.4370565484226
180;8420.787440729371;84.20787440729372;105.0443265694638;66.97438614844116;46.70258179657267
240;7133.355072471618;71.33355072471618;94.64492420693165;42.34829660704262;36.30420295546595
300;5846.789478088414;58.467894780884144;87.99518582936919;29.654464577903525;29.654464577903525
360;8479.12145001329;84.7912145001329;99.87578069942163;54.539122341952186;35.307320031987096
420;10929.917783275458;109.29917783275458;112.42691082027393;66.6203156935696;46.77329403259025
480;15588.879269504585;155.88879269504585;224.1968419660295;92.62063574999341;52.49278186871488
540;20192.398256326716;201.92398256326717;349.15883772196906;124.42841177814151;60.44232784685207
600;20326.675742436655;203.26675742436655;413.019714195258;98.70697465261249;58.57912077133398
660;18536.71108510264;185.3671108510264;324.88403708997055;115.57884490926811;67.04055941393239
720;19472.05161934008;194.7205161934008;333.7233394564096;119.04308028524046;60.700817259957375
780;20646.94685276535;206.4694685276535;376.7411053829213;150.98152141880493;58.438217916597345
840;20341.2543999342;203.412543999342;385.6647355910538;133.06133859070383;62.35505856935533
900;22355.125906165005;223.55125906165006;376.2589903237019;156.20067487010655;60.55012439625181
960;20843.902070039432;208.4390207003943;349.12718266633357;144.81733199488568;57.27917627797404
1020;21067.772485161993;210.67772485161993;320.70593785020236;145.70187690872092;79.36656353740321
1080;22188.054321882042;221.88054321882043;377.1287297705036;154.88642093743047;75.590123201053
1140;23915.068360987407;239.15068360987408;413.85674411702234;162.41484296096982;98.3117950472121
1200;26028.602392988898;260.286023929889;336.9621328674116;220.05798694266613;142.11622143975856
1260;31511.390492967894;315.11390492967894;490.2549329149327;244.85594521406176;151.3487229297729
1320;30068.121684630423;300.6812168463042;496.1107385452217;246.8072944461389;142.87999159574977
1380;28247.76667282294;282.4776667282294;487.9825976055226;177.454149486836;133.7827254141849
