'App_name';'App_nickname';0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
'air_conditioner';'ac';0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'lighting';'lux';111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333;111585.56120833333
'fridge';'frg';42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629;42354.12861491629
'freezer';'frz';0.0;44845.54794520548;0.0;0.0;0.0;0.0;0.0;44845.54794520548;0.0;0.0;0.0;44845.54794520548;44845.54794520548;0.0;0.0;0.0;0.0;44845.54794520548;0.0;0.0;44845.54794520548;0.0;44845.54794520548;0.0;44845.54794520548;0.0;0.0;0.0;0.0;0.0;0.0;44845.54794520548;0.0;44845.54794520548;0.0;0.0;0.0;44845.54794520548;44845.54794520548;44845.54794520548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44845.54794520548;44845.54794520548;0.0;44845.54794520548;0.0;44845.54794520548;44845.54794520548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44845.54794520548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44845.54794520548;0.0;0.0;0.0;0.0;0.0;44845.54794520548;0.0;0.0;0.0
'electric_oven';'elo';21985.8646019456;22252.96803652968;22787.176874599045;23802.178124089063;21611.92049629204;21985.864601945603;22787.17687459904;23054.28221405502;22306.389671882815;23428.229768619778;22146.12666269605;22840.597809454553;22733.755673672164;22787.178657462337;21505.07940356407;23641.913798864018;21505.07940356407;22306.389671882815;23107.70254560918;22520.07213844442;21184.55866951531;23214.544911128723;21931.569532448873;22306.390272955738;22413.230764610787;22199.548137173348;23107.70254560918;22573.49440803744;21505.07940356407;21184.55866951531;21985.864601945603;22359.809677295576;22359.809677295576;22252.96803652968;21772.182135384;22092.706242711498;22733.755673672164;23161.123854820915;22520.07213844442;22039.287541135807;22894.018515364936;22039.285569968077;22146.12666269605;22466.651571757422;23855.59874878654;22039.287541135807;22039.28556996808;21772.182135384;22894.01851536494;23962.443212391678;22520.07213844442;23267.965749282765;21611.92049629204;23054.28221405502;22252.96803652968;22252.96803652968;21879.023228111975;22680.33607305936;21772.182135384002;22840.597809454553;22733.755673672164;23000.86040982679;21825.60428972393;22413.23263847528;22840.599747493416;22146.12666269605;22413.230764610787;23054.28221405502;22466.651571757422;22306.389671882815;22626.913779210314;22413.23263847528;21930.102038304973;21611.92049629204;22894.01851536494;22413.230764610787;23374.807885065155;22306.389671882815;22199.548875455403;21825.604289723935;22466.65361161003;22840.597809454553;22359.809677295576;20970.87620295371;22091.815769914207;22359.809677295576;23000.86040982679;22573.49440803744;22626.913779210314;23161.123854820915;22520.07213844442;21291.398123319923;22092.7062427115;22466.65157175743;22252.968036529677;22306.390272955738;22840.597809454553;22840.599747493416;21879.023228111968;21985.864601945603
'microwave_oven';'mwo';0.0;0.0;8619.178082191782;0.0;0.0;0.0;8299.526660606252;8939.155512366386;0.0;9152.318556964181;0.0;0.0;8939.155512366384;8086.270470697292;9365.574746873139;8086.270470697293;0.0;0.0;0.0;8619.178082191782;8293.542074363992;9365.57474687314;8086.270470697292;0.0;9365.57474687314;0.0;7873.107426099496;8619.178082191782;0.0;0.0;8619.178082191782;8406.015037593985;8939.155512366384;8086.270470697293;9152.318556964181;9152.31855696418;7873.107426099496;0.0;8299.52666060625;0.0;7873.107426099496;8299.52666060625;8619.178082191782;8832.434272100742;9152.318556964181;7873.107426099496;0.0;9365.57474687314;8299.526660606252;8832.434272100742;9152.318556964181;0.0;8939.155512366386;7873.107426099496;8299.52666060625;8939.155512366384;0.0;9152.318556964181;8939.155512366384;8299.526660606252;8086.270470697292;0.0;8406.015037593985;8086.270470697293;7873.107426099496;0.0;8939.155512366384;0.0;0.0;8832.434272100742;0.0;0.0;8619.178082191782;0.0;8832.434272100742;0.0;0.0;8619.178082191782;8299.52666060625;9365.57474687314;7873.107426099496;8832.434272100742;0.0;0.0;0.0;0.0;0.0;0.0;8619.178082191782;0.0;8619.178082191782;0.0;7873.107426099496;0.0;0.0;8939.155512366386;0.0;9152.31855696418;8406.015037593985;9365.57474687314
'electric_boiler';'bo';136879.2875737393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137662.84424551623;137466.95505888003;0.0;137271.0658845796;0.0;136977.23212312895;0.0;136486.27252891206;0.0;137858.7334443045;0.0;136389.56463798822;0.0;0.0;0.0;0.0;0.0;0.0;135408.37870643317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137858.7334443045;0.0;0.0;0.0;136387.83697582778;0.0;135703.95259739136;137269.3493717897;137956.18829638232;138838.17940786562;137271.0658845796;135508.0635056442;0.0;137367.79230884265;137465.73073615954;136585.45378705123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136486.27252891206;0.0;136977.23212312898;0.0;137858.7334443045;137564.89968939277;137858.73353730043;138152.56721210672;138446.40102244116;137857.509121584;136683.39840532187;134920.39602050348;0.0;0.0;135410.11886088745;136976.00164795545;137466.46532979183;0.0;0.0;138446.40102244116;137465.73073615952;0.0;136486.27252891206;135702.70338306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138250.51184814074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'iron';'ir';37699.94777648335;33857.828840771836;32577.168949771687;37379.99169779991;37379.99169779991;35458.52164505463;32577.168949771687;31617.080774681162;31937.022831050228;34177.86175405448;35458.52164505463;32577.168949771687;35138.6725585506;35138.6725585506;30336.657534246584;33537.71563533302;35458.52164505463;33204.34577231933;31937.022831050228;34498.29804898298;35138.6725585506;34177.86175405448;37379.99169779991;34818.1388757676;37059.47856827221;33537.71563533302;34498.29804898298;33217.4460714848;35778.81867727206;35458.52164505463;36419.095798985174;38660.65158880006;37379.99169779991;31937.022831050228;36098.99085326577;30976.803652968036;30976.803652968036;34177.86175405448;33857.828840771836;35088.53798256537;32577.168949771687;33217.4460714848;35138.6725585506;31617.080774681162;37059.47856827221;34818.1388757676;38020.26881951303;30336.657534246573;34498.29804898298;35458.52164505463;35138.6725585506;38020.26881951303;37059.47856827221;33217.4460714848;33217.4460714848;31617.08077468115;33537.71563533302;33857.828840771836;35458.52164505463;37379.99169779991;32519.85514092269;31617.080774681162;36419.095798985174;37379.99169779991;33857.828840771836;32257.463543968184;35458.52164505463;30976.803652968043;30976.803652968036;36098.99085326577;33217.4460714848;32577.168949771687;38020.26881951303;31937.022831050228;34177.86175405448;31937.022831050228;30336.65753424658;33537.71563533302;34498.29804898298;30336.657534246577;30336.65753424658;32577.168949771687;32257.463543968184;32577.168949771687;33217.4460714848;32257.463543968184;34177.86175405448;31617.080774681155;33217.4460714848;32897.93275217933;33537.71563533302;31937.022831050228;30976.803652968043;33537.71563533302;31937.022831050228;33537.71563533302;32577.168949771687;32257.463543968184;36098.99085326577;37059.47856827221
'vacuum_cleaner';'vc';3497.590780604478;3382.013103037522;3651.634703196346;3382.013103037522;3497.590780604479;3574.5999602938246;3305.0039233481757;3651.634703196346;3574.599960293825;3497.590780604479;3305.0039233481757;3459.047845940043;3574.599960293825;3189.4901538141553;3189.4901538141553;3189.4901538141553;3459.0478459400433;3382.013103037522;3459.047845940043;3266.5248967166767;3266.5248967166767;3305.0039233481757;3305.0039233481757;3266.5248967166767;3305.0039233481757;3112.480974124809;3112.480974124809;3574.5999602938246;3189.4901538141553;3189.4901538141553;3459.047845940043;3459.0478459400433;3651.634703196346;3112.480974124809;3382.013103037522;3112.480974124809;3574.599960293825;3305.0039233481757;3266.5248967166767;3651.634703196346;3305.0039233481757;3112.480974124809;3459.047845940043;3266.5248967166767;3382.013103037522;3459.047845940043;3651.6347031963464;3382.013103037522;3459.0478459400433;3382.013103037522;3305.0039233481757;3305.0039233481757;3651.6347031963464;3382.013103037522;3382.013103037522;3459.047845940043;3574.5999602938246;3574.5999602938246;3266.5248967166763;3382.013103037522;3305.0039233481757;3651.634703196346;3189.4901538141553;3112.480974124809;3497.590780604478;3497.590780604478;3574.599960293825;3651.634703196346;3459.0478459400433;3651.634703196346;3574.599960293825;3574.599960293825;3189.4901538141553;3382.013103037522;3574.599960293825;3459.0478459400433;3574.599960293825;3651.634703196346;3651.634703196346;3382.013103037522;3305.0039233481757;3189.4901538141553;3574.599960293825;3497.590780604479;3382.013103037522;3189.4901538141553;3459.047845940043;3189.4901538141553;3382.013103037522;3382.013103037522;3459.047845940043;3382.013103037522;3189.4901538141553;3189.4901538141553;3266.5248967166767;3459.0478459400433;3651.6347031963464;3189.4901538141553;3266.5248967166767;3112.480974124809
'washing_machine';'wm';39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890412;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890412;39585.26342814179;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890411;39844.63882928976;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890412;39890.41095890412;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890411;39737.83719352296;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890412;39775.98063486824;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890412;39890.41095890412;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890411;39890.41095890412;39890.41095890412;39829.38145275165;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890412;39890.41095890411;39890.41095890412;39890.41095890411;39127.542131998314;39890.41095890412;39890.41095890411
