'App_name';'App_nickname';0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
'air_conditioner';'ac';0.0;0.0;554135.4642313547;0.0;0.0;554135.4642313547;0.0;0.0;554135.4642313547;0.0;0.0;554135.4642313547;0.0;554135.4642313547;0.0;0.0;0.0;554135.4642313547;0.0;554135.4642313547;0.0;0.0;0.0;554135.4642313547;0.0;0.0;0.0;0.0;0.0;0.0;554135.4642313547;0.0;0.0;0.0;0.0;0.0;554135.4642313547;554135.4642313547;554135.4642313547;554135.4642313547;0.0;0.0;554135.4642313547;0.0;0.0;0.0;554135.4642313547;554135.4642313547;0.0;0.0;554135.4642313547;554135.4642313547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;554135.4642313547;554135.4642313547;554135.4642313547;554135.4642313547;0.0;0.0;0.0;554135.4642313547;0.0;554135.4642313547;0.0;554135.4642313547;0.0;554135.4642313547;0.0;0.0;0.0;554135.4642313547;554135.4642313547;0.0;0.0;0.0;0.0;0.0;0.0;554135.4642313547;0.0;0.0;0.0;0.0;0.0;554135.4642313547;554135.4642313547;0.0;0.0;0.0;554135.4642313547;0.0;0.0;0.0
'lighting';'lux';88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333;88111.75953333333
'fridge';'frg';51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347;51383.4703196347
'freezer';'frz';0.0;54406.027397260266;0.0;0.0;0.0;0.0;0.0;54406.027397260266;0.0;0.0;0.0;54406.027397260266;54406.027397260266;0.0;0.0;0.0;0.0;54406.027397260266;0.0;0.0;54406.027397260266;0.0;54406.027397260266;0.0;54406.027397260266;0.0;0.0;0.0;0.0;0.0;0.0;54406.027397260266;0.0;54406.027397260266;0.0;0.0;0.0;54406.027397260266;54406.027397260266;54406.027397260266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54406.027397260266;54406.027397260266;0.0;54406.027397260266;0.0;54406.027397260266;54406.027397260266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54406.027397260266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54406.027397260266;0.0;0.0;0.0;0.0;0.0;54406.027397260266;0.0;0.0;0.0
'electric_oven';'elo';19095.060190950604;20336.037456334474;20064.829658945004;20442.877610010954;19522.417104083986;21634.558161021978;18873.16922443094;20286.72790720373;20829.147986994187;20557.93752807479;20336.037456334474;21042.826466388113;20607.24619126873;20393.56695126241;20500.406386597657;19473.104570731048;20607.24619126873;19473.104570731048;20714.086344945204;19957.98985427394;20549.718093827687;19637.472745811625;20393.56695126241;20064.829658945004;20607.24619126873;20229.19765166341;21314.037718857697;20500.40638659766;19908.680543201095;20286.72790720373;20171.669812621483;20122.35821632816;20878.455812139786;20278.510296438213;20500.40638659766;19686.783050124977;20007.303492289255;20771.61600746872;20336.037456334474;18980.00902910201;19579.94361478973;20286.72790720373;19793.622854796045;19957.989854273932;19366.26594166266;19251.21247196988;20179.889278135342;20122.35821632816;20771.61600746872;20393.566951262415;19957.989854273936;19793.622854796045;20878.45581213979;20607.24619126873;20878.455812139786;20064.829658945004;20336.037456334474;18980.00902910201;20557.93752807479;19579.94361478973;20500.406386597657;19851.15041893869;20500.40638659766;20064.829658945004;20820.926828761938;19473.104570731048;19686.783050124977;20229.19765166341;20607.24619126873;20607.24619126873;20607.24619126873;19308.737864077673;20179.889278135342;19957.98985427394;20286.72790720373;20229.197651663406;19473.104570731044;21034.60871791732;20336.037456334474;20229.197651663406;20064.829658945007;19793.622854796045;19966.213369809113;20393.56695126241;19308.73786407767;20985.295965816265;20393.56695126241;20393.56695126241;20615.47116951721;20229.197651663406;20500.406386597657;19522.417104083986;21042.826466388113;20286.72790720373;19415.57729941292;20171.669812621483;20393.56695126241;20229.19765166341;20073.051089726756;20122.35821632816
'microwave_oven';'mwo';0.0;0.0;8386.044324629323;0.0;0.0;0.0;8172.788134720364;8927.15051476219;0.0;9468.493150684932;0.0;0.0;8713.89432485323;8927.15051476219;8713.89432485323;8500.731280255433;0.0;0.0;0.0;7959.6250901225685;8500.731280255435;9255.236960775974;8500.731280255435;0.0;8713.89432485323;0.0;8172.788134720364;8500.731280255435;0.0;0.0;8172.788134720364;8927.15051476219;7959.6250901225685;9255.236960775974;9468.493150684932;8500.731280255433;9042.073916178177;0.0;9468.493150684933;0.0;8386.044324629323;9042.073916178177;8172.788134720364;7959.6250901225685;9255.236960775972;8500.731280255433;0.0;9468.493150684933;9255.236960775972;9468.493150684933;9042.073916178177;0.0;7959.6250901225685;8500.731280255435;8927.15051476219;8927.15051476219;0.0;7959.6250901225685;8713.89432485323;8927.15051476219;8172.788134720364;0.0;9042.073916178178;8386.044324629323;9255.236960775974;0.0;8172.788134720364;0.0;0.0;9042.073916178178;0.0;0.0;9468.493150684933;0.0;9255.236960775974;0.0;0.0;8927.15051476219;7959.6250901225685;8172.788134720364;8500.731280255435;8172.788134720364;0.0;0.0;0.0;0.0;0.0;0.0;9468.493150684933;0.0;8386.044324629323;0.0;8386.044324629323;0.0;0.0;9468.493150684933;0.0;9255.236960775974;8927.15051476219;8172.788134720364
'electric_boiler';'bo';96002.63013698626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95202.18258572445;97193.02556216175;0.0;96995.36177058448;0.0;97388.91343840524;0.0;96394.40585260467;0.0;96997.13772278684;0.0;97780.68929837132;0.0;0.0;0.0;0.0;0.0;0.0;97193.02556216175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96996.42796560371;0.0;0.0;0.0;96303.9960813958;0.0;95202.18258572444;97193.02556216174;96891.6595987102;97388.91343840523;97192.32091127802;96303.9960813958;0.0;97283.43545867631;97388.91343840523;96891.65959871022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95503.56164383562;0.0;96198.5179763612;0.0;96590.29376492953;96693.98299330033;95897.15220214556;95505.37648652717;95897.15220214556;97599.8701101295;94810.40694465351;95806.74233529026;0.0;0.0;97193.02556216174;96499.8838830918;96499.8838830918;0.0;0.0;98383.42139062686;97690.27949344792;0.0;97479.32344089042;96198.51797636118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96303.9960813958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'iron';'ir';37466.72558550596;34215.819708351744;36826.34281621894;37466.72558550596;34560.478664777205;30670.02739726028;34215.819708351744;34856.28891656289;36826.34281621894;37466.72558550596;34856.28891656289;33231.302615193024;31950.450637694856;36826.34281621894;33920.332546055746;31310.173515981736;33575.43693906471;32935.159817351596;34215.819708351744;39733.00124533001;36826.34281621894;36186.065694505814;32935.159817351596;33231.302615193024;35841.138555777354;39092.53203711887;34560.4786647772;30670.02739726028;36186.065694505814;35200.75578649032;35545.919575784355;37171.72602739726;32590.83340698189;39092.53203711887;37811.87214611872;34560.478664777205;32295.013698630137;37171.72602739726;36826.34281621894;31950.450637694856;31310.173515981736;33575.43693906471;33575.43693906471;32590.833406981885;33575.43693906471;38107.194793717106;37811.87214611872;31950.450637694856;34856.28891656289;33231.302615193024;33575.43693906471;35841.138555777354;36186.065694505814;36826.34281621894;34215.819708351744;34215.819708351744;34560.478664777205;36481.6077639885;32935.159817351596;33575.43693906471;36186.065694505814;34560.478664777205;36186.065694505814;33920.332546055746;31950.450637694856;31950.450637694856;37466.72558550596;33920.332546055746;33920.332546055746;34856.28891656289;34215.819708351744;37466.72558550596;31950.450637694856;31310.17351598174;30670.027397260277;34215.819708351744;36481.6077639885;33575.43693906471;35841.138555777354;39092.532037118865;32295.013698630137;32295.013698630137;35841.138555777354;38452.14926783184;34215.819708351744;35545.919575784355;32295.013698630137;34560.4786647772;32935.159817351596;37171.726027397264;32295.013698630137;39092.53203711887;32295.013698630137;38452.14926783184;34215.819708351744;36186.065694505814;32935.159817351596;31950.450637694856;32295.013698630137;32528.14847547503
'vacuum_cleaner';'vc';3614.727814175103;3419.17808219178;3300.727984344422;3342.1689025024334;3223.6932414419007;3342.1689025024334;3223.6932414419007;3419.17808219178;3537.7186344857564;3223.6932414419007;3146.684061752554;3419.17808219178;3146.684061752554;3342.1689025024334;3300.727984344422;3614.7278141751035;3691.7625570776245;3342.1689025024334;3300.727984344422;3614.7278141751035;3419.17808219178;3300.727984344422;3537.7186344857573;3537.7186344857573;3342.1689025024334;3496.2128250943015;3300.727984344422;3300.727984344422;3614.7278141751035;3223.6932414419007;3342.1689025024334;3496.2128250943015;3300.727984344422;3691.7625570776245;3146.684061752554;3146.684061752554;3537.7186344857564;3691.7625570776245;3496.2128250943015;3342.1689025024334;3146.684061752554;3146.684061752554;3614.727814175103;3300.727984344422;3300.727984344422;3691.7625570776245;3300.727984344422;3537.7186344857564;3537.7186344857564;3614.7278141751035;3691.762557077625;3496.2128250943015;3146.684061752554;3537.7186344857573;3537.7186344857564;3146.684061752554;3419.17808219178;3496.2128250943015;3419.17808219178;3419.17808219178;3342.1689025024334;3614.727814175103;3691.762557077625;3691.762557077625;3691.7625570776245;3537.7186344857573;3419.17808219178;3419.17808219178;3342.1689025024334;3223.6932414419007;3419.17808219178;3419.17808219178;3496.2128250943015;3342.1689025024334;3300.727984344422;3146.684061752554;3342.1689025024334;3223.6932414419007;3691.7625570776245;3146.684061752554;3223.6932414419007;3342.1689025024334;3691.7625570776245;3496.2128250943015;3419.17808219178;3614.727814175103;3419.17808219178;3342.1689025024334;3419.17808219178;3223.6932414419007;3300.727984344422;3537.7186344857564;3496.2128250943015;3537.7186344857564;3419.17808219178;3496.2128250943015;3496.2128250943015;3300.727984344422;3223.6932414419007;3146.684061752554
'washing_machine';'wm';40328.767123287675;40328.76712328768;40328.76712328768;40328.76712328768;40328.767123287675;40328.767123287675;40328.76712328768;40328.76712328768;40328.767123287675;40328.767123287675;40328.76712328768;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.76712328768;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.76712328768;40328.767123287675;40328.76712328768;40328.767123287675;40328.76712328768;40328.767123287675;40328.767123287675;40328.76712328768;40328.767123287675;40328.76712328768;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.76712328768;40267.73761713521;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.76712328768;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.76712328768;40328.76712328768;40328.76712328768;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40282.99499367333;40328.76712328768;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40023.619592525356;40328.767123287675;40328.767123287675;40328.767123287675;40328.767123287675;40328.76712328768;40328.767123287675;40328.76712328768;40328.76712328768;40328.767123287675;40328.767123287675
