'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;19194.73311125109;191.9473311125109;336.5643498748791;110.83005786184948;52.402010843955594
60;13071.675792095453;130.71675792095454;157.2774298536188;68.22649032994342;46.73410612636992
120;9138.080628908294;91.38080628908294;107.39599530814974;41.68471455114853;31.96134523873811
180;6593.2291812736485;65.93229181273648;83.31348444956076;24.970698770591483;24.970698770591483
240;4956.739224831177;49.56739224831177;81.58807823883521;23.247862364372764;23.247862364372764
300;5716.863786476471;57.16863786476471;82.8483208701186;24.50810499565614;24.50810499565614
360;7549.759432435306;75.49759432435306;86.39928951888278;36.81010602558968;36.81010602558968
420;9905.213645611095;99.05213645611094;109.79249825135531;51.4502352260722;51.4502352260722
480;11776.032726515874;117.76032726515874;130.14051162787223;66.03247483948311;50.002108828305225
540;15627.882997334165;156.27882997334166;200.08140662840142;93.16276599909209;62.17819561081501
600;21155.41063230122;211.5541063230122;427.77693324577376;128.78524330508236;58.078963283733856
660;22718.993423558477;227.18993423558476;395.9920367345349;153.19207623697662;77.34759595772898
720;23677.404126927362;236.77404126927362;404.57835316887997;174.7630833851775;65.39513628307179
780;21166.428001088785;211.66428001088786;357.0546364177128;136.138443706389;70.70478856984508
840;21563.691251200406;215.63691251200405;447.17854091153833;130.57912482489616;64.5616301888176
900;23319.19388390212;233.1919388390212;447.6036781252099;133.06217388355174;71.87320224624139
960;24795.830596772063;247.95830596772063;367.795879342643;137.64485833485082;85.44819968640545
1020;25269.947367835135;252.69947367835135;368.62360626431257;185.52757490903272;108.33877205018813
1080;29310.433953352658;293.10433953352657;462.13624490787424;212.69666834080928;128.76638189417574
1140;27157.481708396368;271.5748170839637;395.266895111619;194.0592694435389;126.574719371103
1200;28231.554974068807;282.3155497406881;477.6132985754647;196.0879053270745;127.3945087552389
1260;28844.95630353394;288.4495630353394;455.22859328958594;199.43058602503558;138.59721167715165
1320;32704.899437667485;327.04899437667484;562.383615524447;219.39953238174365;126.12341674462887
1380;27084.922507244046;270.84922507244045;518.4055584435789;193.04512819416402;93.79709699801458
