'winter, week-day';'winter, week-day';'winter, week-day';'winter, week-day';'winter, week-day';'winter, weekend-day';'winter, weekend-day';'winter, weekend-day';'winter, weekend-day';'winter, weekend-day';'spring, week-day';'spring, week-day';'spring, week-day';'spring, week-day';'spring, week-day';'spring, weekend-day';'spring, weekend-day';'spring, weekend-day';'spring, weekend-day';'spring, weekend-day';'summer, week-day';'summer, week-day';'summer, week-day';'summer, week-day';'summer, week-day';'summer, weekend-day';'summer, weekend-day';'summer, weekend-day';'summer, weekend-day';'summer, weekend-day';'autumn, week-day';'autumn, week-day';'autumn, week-day';'autumn, week-day';'autumn, week-day';'autumn, weekend-day';'autumn, weekend-day';'autumn, weekend-day';'autumn, weekend-day';'autumn, weekend-day'
0;198.08625999720584;145.4773357233703;209.5833434232539;291.25980198274624;116.4092502451539
1;197.98274791466;145.3372631611568;209.44327086104042;291.11972942053274;116.30573816260807
2;197.87923583211415;145.19719059894334;209.30319829882694;290.9796568583193;116.20222608006223
3;197.77572374956833;145.05711803672986;209.16312573661347;290.8395842961058;116.0987139975164
4;197.6722116670225;144.91704547451639;209.0230531744;290.69951173389234;115.99520191497056
5;197.56869958447666;144.7769729123029;208.88298061218651;290.55943917167883;115.89168983242473
6;197.4651875019308;144.63690035008946;208.74290804997307;290.4193666094654;115.7881777498789
7;197.361675419385;144.496827787876;208.6028354877596;290.27929404725194;115.68466566733306
8;197.25816333683915;144.35675522566248;208.4627629255461;290.13922148503843;115.58115358478722
9;197.1546512542933;144.21668266344903;208.32269036333264;289.999148922825;115.47764150224138
10;197.05113917174748;144.07661010123553;208.18261780111914;289.8590763606115;115.37412941969555
11;196.68186186402505;143.7358800173632;207.8418877172468;289.5183462767391;115.00485211197314
12;196.31258455630265;143.39514993349087;207.50115763337448;289.1776161928668;114.63557480425072
13;195.94330724858025;143.0544198496185;207.16042754950212;288.83688610899446;114.26629749652831
14;195.57402994085783;142.71368976574618;206.8196974656298;288.4961560251221;113.8970201888059
15;195.2047526331354;142.37295968187385;206.47896738175746;288.1554259412498;113.52774288108348
16;194.835475325413;142.03222959800152;206.13823729788513;287.81469585737744;113.15846557336107
17;194.4661980176906;141.6914995141292;205.7975072140128;287.47396577350514;112.78918826563866
18;194.09692070996817;141.35076943025683;205.45677713014044;287.1332356896328;112.41991095791624
19;193.72764340224575;141.01003934638447;205.11604704626808;286.7925056057604;112.05063365019382
20;193.35836609452335;140.66930926251217;204.77531696239578;286.4517755218881;111.68135634247142
21;193.4791596749659;140.73851750862914;204.84452520851275;286.52098376800507;111.80214992291398
22;193.59995325540848;140.80772575474614;204.91373345462975;286.59019201412207;111.92294350335655
23;193.72074683585106;140.87693400086314;204.98294170074675;286.65940026023907;112.04373708379913
24;193.84154041629364;140.94614224698014;205.05214994686375;286.72860850635607;112.1645306642417
25;193.9623339967362;141.01535049309712;205.12135819298072;286.79781675247307;112.28532424468426
26;194.08312757717874;141.08455873921412;205.19056643909772;286.86702499859007;112.40611782512683
27;194.20392115762132;141.15376698533112;205.25977468521472;286.93623324470707;112.5269114055694
28;194.3247147380639;141.22297523144812;205.32898293133172;287.00544149082407;112.64770498601197
29;194.44550831850648;141.29218347756512;205.39819117744872;287.07464973694107;112.76849856645454
30;194.56630189894904;141.36139172368212;205.46739942356572;287.14385798305807;112.8892921468971
31;194.2091291842888;141.02325049158858;205.1292581914722;286.8057167509645;112.53211943223687
32;193.85195646962853;140.68510925949505;204.79111695937866;286.467575518871;112.17494671757662
33;193.4947837549683;140.34696802740154;204.45297572728515;286.1294342867775;111.81777400291638
34;193.13761104030806;140.008826795308;204.11483449519162;285.79129305468393;111.46060128825613
35;192.78043832564782;139.67068556321448;203.77669326309808;285.4531518225904;111.10342857359589
36;192.42326561098758;139.33254433112094;203.43855203100455;285.11501059049687;110.74625585893564
37;192.06609289632732;138.9944030990274;203.100410798911;284.77686935840336;110.38908314427539
38;191.70892018166708;138.65626186693387;202.76226956681748;284.4387281263098;110.03191042961515
39;191.35174746700682;138.31812063484037;202.42412833472397;284.1005868942163;109.6747377149549
40;190.99457475234658;137.97997940274684;202.08598710263044;283.7624456621228;109.31756500029466
41;190.05811822087588;136.93784806018198;201.04385576006558;282.72031431955793;108.38110846882394
42;189.12166168940516;135.89571671761712;200.00172441750072;281.67818297699307;107.44465193735323
43;188.18520515793443;134.85358537505226;198.95959307493587;280.6360516344282;106.50819540588249
44;187.2487486264637;133.8114540324874;197.917461732371;279.59392029186336;105.57173887441178
45;186.31229209499298;132.76932268992255;196.87533038980615;278.5517889492985;104.63528234294105
46;185.3758355635223;131.7271913473577;195.8331990472413;277.50965760673364;103.69882581147034
47;184.43937903205153;130.68506000479283;194.79106770467644;276.4675262641688;102.76236927999962
48;183.50292250058084;129.64292866222797;193.74893636211158;275.4253949216039;101.82591274852889
49;182.56646596911008;128.60079731966312;192.70680501954672;274.38326357903907;100.88945621705817
50;181.6300094376394;127.55866597709826;191.66467367698186;273.3411322364742;99.95299968558746
51;181.30486159987453;127.25555459283171;191.36156229271532;273.03802085220764;99.6278518478226
52;180.97971376210967;126.95244320856514;191.05845090844875;272.73490946794107;99.30270401005772
53;180.65456592434478;126.64933182429857;190.75533952418218;272.4317980836745;98.97755617229285
54;180.32941808657992;126.34622044003201;190.45222813991563;272.1286866994079;98.65240833452799
55;180.00427024881503;126.04310905576544;190.14911675564906;271.82557531514135;98.32726049676312
56;179.67912241105017;125.73999767149888;189.8460053713825;271.52246393087484;98.00211265899826
57;179.3539745732853;125.43688628723233;189.54289398711592;271.21935254660826;97.6769648212334
