'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;2313.555833401612;231.3555833401612;443.0190389208401;191.13636222177746;137.94931492927054
60;1670.3868413502257;167.03868413502258;226.69720233875344;166.08722310113174;143.58862760461753
120;1771.9185989550008;177.19185989550007;239.84055208646149;188.12865384499284;95.5463449759225
180;1988.1590381512174;198.81590381512174;195.25431190976607;135.95876516110624;54.281041948102605
240;1729.5550993716895;172.95550993716896;192.87615453170596;106.03272757542848;49.260673955250226
300;1597.1466698794911;159.7146669879491;185.3768737683163;101.2058978932775;37.09888136488339
360;822.1649736679998;82.21649736679998;151.78592646298048;86.22361339038756;42.758642986334735
420;1189.7984501138758;118.97984501138758;163.5787490458381;81.89958081044185;54.33427294797053
480;896.8911070468855;89.68911070468855;131.43710773444369;60.04438812838178;60.04438812838178
540;1468.9841474888967;146.89841474888968;194.6028811700104;95.91439848634457;68.04034519555586
600;1612.193314188763;161.2193314188763;289.14257148982267;121.46463240182183;66.24907736345192
660;1293.359127152295;129.3359127152295;171.78498972547152;150.81947782086073;74.83305936868888
720;1995.550115155031;199.5550115155031;473.0491078677489;118.86446322263225;68.87533515131237
780;2194.594992933545;219.45949929335453;243.5938564074539;127.24323255391003;66.80042529401979
840;2076.347101027881;207.6347101027881;448.8556679504326;171.60323249137582;99.03629915103404
900;1418.3455694567765;141.83455694567766;288.45514046395067;98.00002065233615;79.34494915563572
960;1973.1795389198103;197.31795389198103;209.02505776659606;146.31662939331645;129.25631826683536
1020;3875.5811626304853;387.55811626304853;593.4671278446202;458.45510981285605;104.44051183019972
1080;3590.353445562641;359.0353445562641;868.2048299042928;319.8223785697702;147.8486141748933
1140;3070.2447327722143;307.02447327722143;317.93811792866035;217.7600265088659;144.14037536225402
1200;3351.669778111366;335.16697781113663;667.1808759540447;213.91461791510272;161.5395283750393
1260;2948.9492538325367;294.8949253832537;570.498050213256;169.922632632604;168.08427971699612
1320;3378.333305408645;337.8333305408645;552.7588327893997;299.8736198603465;161.67239962987853
1380;3169.0464826225575;316.90464826225576;639.1551887710284;250.36456393719462;131.60200425441045
