'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;2862.663526835484;286.2663526835484;715.6120731722064;181.98520070234096;117.6271967379303
60;1935.1995463863493;193.51995463863494;259.06368576804897;113.28137584391787;84.40878041908415
120;1737.176168661841;173.7176168661841;161.56108376843676;121.98026355327379;67.24678081345942
180;1367.448210843323;136.7448210843323;289.1147014392964;93.75826332826105;54.281041948102605
240;693.6576363958238;69.36576363958238;122.80920531877467;43.81549240771664;43.81549240771664
300;670.6060771895318;67.06060771895318;114.69271841723685;37.09888136488339;37.09888136488339
360;563.9603835588498;56.39603835588498;70.10675822758414;42.758642986334735;42.758642986334735
420;747.4607403756306;74.74607403756306;81.89958081044185;54.33427294797053;54.33427294797053
480;1056.8267726248273;105.68267726248273;193.83984392416767;87.87488467556565;60.04438812838178
540;1934.6059040366995;193.46059040366995;447.1153507966778;134.8679460811248;68.04034519555586
600;1352.0274604851759;135.20274604851758;194.93642184892178;130.35508506333554;82.27532989140246
660;2611.816617829627;261.1816617829627;508.18817545118173;195.71679272237304;74.83305936868888
720;2568.68702188386;256.868702188386;513.8403043032521;155.89667069503236;123.19338160753634
780;3360.083669156189;336.0083669156189;647.7047408774991;270.2682908620427;148.47672751826718
840;3365.9862201365727;336.5986220136573;812.1653786542115;197.21139417649835;149.5419306078162
900;4213.903326568725;421.3903326568725;810.2409225666927;527.1891218595556;118.6500732974009
960;3157.371235473037;315.73712354730367;479.55568315123713;452.0740126774006;94.18727838663929
1020;2587.618556597272;258.7618556597272;524.851401820081;191.988748772579;95.76025431808989
1080;2944.576697713116;294.4576697713116;569.5684938046999;207.5629333387468;147.85059829744858
1140;2797.298045242063;279.7298045242063;464.87490176420823;251.18754237421044;136.08158382681847
1200;3342.847134795883;334.2847134795883;594.8654441392404;306.9951041588699;161.5395283750393
1260;3035.2670057538785;303.52670057538785;570.1782224423647;266.1360164015852;168.08427971699612
1320;2657.8492566127934;265.7849256612793;292.4901569395974;258.7137531369576;231.09725652048894
1380;2512.54480235338;251.254480235338;300.5449518778889;242.41270313134237;168.3309061253769
