'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;2719.881042489952;271.9881042489952;560.6606010474176;159.1214466648255;105.87535629700399
60;2304.245773674689;230.4245773674689;519.4183379561586;117.20766767936811;82.56055316956765
120;2192.634455339772;219.2634455339772;493.1502467866194;107.71924730444029;73.75977030948462
180;2020.6873995766766;202.06873995766767;500.8583715259884;92.02129092417054;58.234950337723156
240;2362.604900998076;236.2604900998076;497.94064067813076;82.24727230614941;48.426174222593296
300;2666.793943678417;266.67939436784167;466.8217589816512;134.16572490254225;41.57729097119339
360;2262.303045925999;226.2303045925999;389.03925354251993;109.90788622832723;47.62112158360167
420;2460.1340675572983;246.01340675572982;678.3115567009315;94.12978411023607;52.461527537564656
480;2225.1178650753104;222.51178650753104;257.5100140093145;112.61189253252708;48.5068824207248
540;2641.2492378144343;264.12492378144344;535.7925085859702;256.1451989859164;86.03871865160224
600;2781.908828178298;278.1908828178298;481.2163721873373;264.67364373945816;89.91353376803096
660;3487.9692287845573;348.79692287845575;632.2995782954968;361.15832239233606;101.35863969681859
720;2763.2159543196417;276.32159543196417;409.17602029475694;304.7251909054867;127.60793197113213
780;3336.7736464810346;333.67736464810343;510.60165390829644;380.51185375257467;157.53617219392484
840;3872.1628438102953;387.21628438102954;575.8893170468591;471.88948863802193;189.83647267816542
900;3805.9720534328185;380.59720534328187;617.6988345539444;479.9859728375457;171.98215079818434
960;3149.980226804574;314.99802268045744;495.92668423242145;263.6282558168036;118.89562615721395
1020;2313.028820676198;231.3028820676198;429.9418383355835;229.7593884029603;102.59588851504121
1080;3704.817440763141;370.4817440763141;808.4638406103104;349.9356639768358;110.79966214609168
1140;4192.980121125789;419.29801211257893;728.0818802725194;378.0783436210208;114.95245097329669
1200;4121.977048072447;412.19770480724475;683.1437243577145;469.7487465609451;163.1918798601075
1260;3704.465450268025;370.4465450268025;660.5945265410772;327.2134930822947;191.67407353393776
1320;3574.9734338260205;357.497343382602;636.2325688675965;321.64788752158086;219.25643670363107
1380;3542.610579703452;354.2610579703452;634.2983816422684;233.79520965824776;168.7758110688285
