'App_name';'App_nickname';0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
'air_conditioner';'ac';0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'lighting';'lux';114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761
'fridge';'frg';25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274;25626.027397260274
'freezer';'frz';27597.260273972606;0.0;0.0;0.0;27597.260273972606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27597.260273972606;27597.260273972606;0.0;27597.260273972606
'electric_oven';'elo';19374.14419848965;18881.935124960786;19214.33522109152;17934.252967237546;18389.72767896161;18560.672252774726;18798.16526194709;17897.52201110826;19540.344253766125;18888.327787032707;19169.58938171661;19418.889689978365;19291.044410620667;19214.33522109152;18517.573815748194;19335.789436993087;18722.127139733384
'microwave_oven';'mwo';8836.237108554591;7999.752806674221;9262.656343061348;7999.752806674221;7786.589762076424;0.0;8524.461839530335;0.0;9049.400153152388;8524.461839530333;0.0;8836.237108554591;7999.752806674221;8524.461839530333;8836.237108554593;0.0;8737.718029439293
'electric_boiler';'bo';0.0;0.0;0.0;0.0;0.0;144992.99852991925;0.0;0.0;145325.8740310394;0.0;0.0;0.0;144684.78046673493;0.0;142379.30970735586;0.0;0.0
'iron';'ir';35371.5716600383;34731.425541316836;34731.425541316836;33499.83797319193;36011.84878175142;32859.455203904894;36307.96513075965;36011.84878175142;34435.52196504488;34435.52196504488;33795.24484333176;30643.433789954343;37292.70075924959;33795.24484333176;35716.373942543054;30003.28767123288;32859.455203904894
'vacuum_cleaner';'vc';2513.722264764552;2632.2175898352198;2632.2175898352198;2659.5868667101545;2778.082191780822;2718.824697240421;2572.9600952948185;2572.9600952948185;2367.9060665362035;2427.14389706647;2513.722264764552;2486.401391606871;2718.824697240421;2718.824697240421;2486.401391606871;2659.5868667101545;2659.5868667101545
'washing_machine';'wm';36986.30136986301;36986.301369863;36986.30136986301;36986.30136986301;36915.88270891785;36986.30136986302;36880.67337844529;36986.30136986301;36986.30136986302;36986.30136986301;36986.30136986301;36986.30136986301;36986.30136986301;36986.30136986301;36986.301369863;36986.30136986301;36986.30136986301
'dish_washer';'dw';0.0;54246.57534246577;0.0;0.0;0.0;54246.575342465774;0.0;54246.57534246577;0.0;54246.57534246577;54246.57534246576;54246.57534246576;0.0;54246.57534246577;0.0;54138.319002524455;0.0
'tumble_drier';'td';0.0;29589.04109589041;0.0;0.0;0.0;0.0;0.0;29589.04109589041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'pc';'pc';0.0;32381.441073604852;32843.53794651941;0.0;0.0;0.0;32429.659892018295;0.0;0.0;0.0;0.0;32405.550467817207;32096.14653265551;32919.386358303294;32329.204038268475;32510.02453389746;0.0
'tv';'tv';16071.24546638177;15983.647898522982;16080.149533524142;15918.392255192466;16155.834138242895;16004.4649364129;15955.451845201293;16080.149533524142;15890.19603758719;16088.955080710622;16041.565226808532;16127.637911884485;15888.57138063531;15890.156012026018;16022.133609442993;16155.793945907111;16126.113038703756
'laptop';'lap';14502.346640845004;0.0;0.0;0.0;0.0;0.0;15058.895120079105;14919.969312636931;0.0;14786.491547633392;0.0;14816.7511378525;0.0;0.0;14908.603481490718;14878.075489650524;0.0
'hifi_stereo';'hs';0.0;0.0;13637.40720899977;13550.347583455721;13593.877380525337;13228.896777007318;13613.968240635704;13442.94989207922;13336.046966731901;13938.767871846696;0.0;0.0;0.0;13292.517202156288;13466.636451114162;0.0;0.0
'dvd_reader';'vr';0.0;0.0;17048.385220538003;17280.573892471475;17035.599948026233;17255.080715522676;17240.164525551678;17376.54094071676;17212.463067418743;17103.51855959242;17240.164525551678;16828.904502099933;17103.788134368442;0.0;17255.08071552268;17212.463067418743;17227.37925032279
