'App_name';'App_nickname';0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
'air_conditioner';'ac';0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'lighting';'lux';114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761;114703.761
'fridge';'frg';80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055;80032.05479452055
'freezer';'frz';0.0;0.0;82791.78082191781;0.0;82791.78082191781;82791.78082191781;82791.78082191781;0.0;82791.78082191781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'electric_oven';'elo';39858.58729014316;39680.51531946042;39406.5593120606;40459.87611372901;40296.91584153999;40474.98811507009;39242.1876660469;39324.37234386797;41159.88169927361;41173.57547376755;39858.58729014316;41159.88169927361;40461.2895534874;41872.166258070254;40639.36052749236;40899.62055824492;39242.1876660469
'microwave_oven';'mwo';0.0;0.0;8524.461839530333;7786.589762076424;8213.00899658318;8311.298794932538;7786.589762076424;8836.237108554591;7786.589762076424;7786.589762076424;9049.400153152388;9049.400153152386;0.0;8836.237108554593;8737.718029439295;0.0;9262.656343061348
'electric_boiler';'bo';0.0;0.0;482280.07256855874;478337.4108941711;0.0;476196.83468546334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;476238.95001960325;0.0
'iron';'ir';34731.425541316836;35716.373942543054;35075.90473433191;33499.83797319193;35716.373942543054;36011.84878175142;38869.2403486924;31579.03196347032;34731.42554131684;36307.96513075965;34731.42554131684;34435.52196504488;34435.52196504488;32859.455203904894;33155.0987246103;33499.83797319193;34140.30718140307
'vacuum_cleaner';'vc';8244.719286801479;8244.719286801479;7340.508806262231;7524.146080906057;8159.874528489179;8428.356561445304;8612.054794520547;7340.508806262231;8159.874528489179;8244.719286801479;8159.874528489179;8428.356561445304;8612.054794520547;7792.539020770109;8159.874528489179;8428.356561445304;7792.539020770109
'washing_machine';'wm';59178.08219178082;59178.08219178082;59178.08219178083;59178.08219178082;59178.08219178083;59178.082191780835;59178.08219178082;59178.08219178082;59178.082191780835;59178.08219178082;59178.08219178082;59178.082191780835;59178.08219178082;59178.08219178082;59178.08219178083;59178.08219178082;59178.08219178082
'dish_washer';'dw';0.0;86301.36986301371;0.0;86301.36986301371;0.0;86301.36986301371;86301.36986301372;86301.36986301371;86301.36986301371;0.0;0.0;86301.36986301371;86301.36986301371;0.0;0.0;0.0;0.0
'tumble_drier';'td';0.0;0.0;0.0;0.0;0.0;0.0;0.0;91232.87671232877;0.0;0.0;91232.87671232877;0.0;0.0;0.0;0.0;0.0;0.0
'pc';'pc';32586.013788305394;32096.146532655508;0.0;0.0;32767.19148820874;0.0;32019.653386078317;32610.480396055194;31890.849309205216;0.0;32743.082089641408;32409.568757618392;0.0;0.0;0.0;0.0;0.0
'tv';'tv';55690.39359833777;55856.09666392654;56457.07814153662;56218.67878517176;55887.333377027;55488.27121032375;55757.7677326843;55923.61174957872;55254.90972489825;56187.92566728207;56156.69012780915;55353.17454961512;55291.33145133431;56052.69118756787;55586.59775249713;56022.08163823904;55260.23571945761
'laptop';'lap';14952.954820908308;0.0;0.0;14619.491544184391;14697.255920099928;14950.873093363745;15117.602852836535;0.0;0.0;14666.727939386656;0.0;0.0;0.0;14878.075489650524;0.0;0.0;0.0
'hifi_stereo';'hs';13613.968240635704;0.0;0.0;13359.486261389582;13379.576763801517;0.0;13788.087489593578;13336.046966731901;13378.967916139962;0.0;13208.183287762655;13443.197236441723;0.0;0.0;0.0;13121.499325711971;13486.727033511343
'dvd_reader';'vr';17457.43665093902;17267.598988715832;17623.723235164904;17500.13208045587;17035.40622846083;17199.677787439545;0.0;17404.242401244643;17252.94981635615;0.0;17336.054190714472;17212.463067418743;0.0;17225.248363135466;17404.242401244643;16965.08824338968;17295.5674489628
