'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;4816.112961882735;283.3007624636903;467.02787624875833;173.56240038348326;122.2799620524771
60;3485.145642787477;205.00856722279275;205.0355029839947;115.39286863978855;84.40878041908415
120;2658.9930931965782;156.41135842332812;177.22406818892614;130.80520406653923;67.24678081345942
180;1887.7351498887094;111.04324411110055;164.11404898314578;86.95072775159616;54.281041948102605
240;1289.0767740103029;75.82804553001782;110.46156955893477;71.99974081068005;43.81549240771664
300;1085.4603009757614;63.850605939750665;113.5070939750928;46.71493384414251;37.09888136488339
360;1366.1368184348614;80.36098931969774;134.20980614134186;42.758642986334735;42.758642986334735
420;1351.6674336478277;79.50984903810752;118.43928305977272;54.33427294797053;54.33427294797053
480;2073.845450624982;121.99090886029305;174.1365641134594;72.86539015074223;60.04438812838178
540;3091.314454158742;181.84202671522013;369.41280614409885;95.41337665411304;68.04034519555586
600;5230.583415306454;307.6813773709679;566.3013382756475;195.40776921152943;122.97315027048282
660;5299.440797338788;311.731811608164;550.7345167572984;299.9349700027188;129.0397892887861
720;4795.262101271388;282.0742412512581;546.1669543654349;203.48972627964767;94.65883444529194
780;4226.5683423754435;248.6216671985555;577.862085430106;148.47886797606733;66.80042529401979
840;5232.897654780205;307.81750910471794;644.2408845780684;152.26384399564725;99.03629915103404
900;5399.146616740796;317.59685980828215;527.1891218595555;167.06381988260182;98.00002065233615
960;4529.974716376453;266.4691009633208;443.78875073028644;151.36118521307566;97.08725727917403
1020;3147.2309856272664;185.13123444866272;391.1919038253865;120.6412716428304;95.76025431808989
1080;2867.070291913558;168.651193641974;260.1371354832605;112.84669067729862;83.74459059756495
1140;4189.776551701556;246.45744421773858;390.487189020331;193.25499538379154;109.24097274476051
1200;5384.28397057552;316.72258650444235;462.207783432823;324.03178890759864;211.11043483396642
1260;4943.368796457218;290.78639979160107;394.45121700211024;252.6456493957229;139.02441617313426
1320;5007.929418052965;294.5840834148803;415.597374880635;232.56998808803024;161.67239962987853
1380;5260.591196785376;309.4465409873751;510.421418231597;242.41084280919165;167.81301293169366
