'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;2556.8717252731444;150.40421913371438;219.62775761131812;109.45935246972553;109.45935246972553
60;2263.0771838272285;133.12218728395462;177.38638595572007;106.7968091578559;84.40878041908415
120;1929.3031469554403;113.48842040914354;131.35080439078772;95.5463449759225;67.24678081345942
180;1643.301230422246;96.66477826013211;155.3117007869806;82.43632577014215;54.281041948102605
240;1744.382478183987;102.61073401082275;164.58273476353722;50.88557340165079;43.81549240771664
300;1552.6799674436322;91.33411573197837;146.17746979934248;64.50046004729059;37.09888136488339
360;1375.0127464083032;80.88310272990019;151.7837679796361;70.10675822758414;42.758642986334735
420;1903.257224225279;111.95630730736936;131.90818619672095;81.89958081044185;54.33427294797053
480;2000.6648436660173;117.6861672744716;202.8753487989399;87.87488467556565;60.04438812838178
540;3949.0939191363564;232.2996423021386;514.0251978481755;149.7173549476078;68.04034519555586
600;4506.492933699468;265.0878196293805;488.3469614717546;166.45457813301388;120.56712381967586
660;4779.3277851174125;281.1369285363184;572.1026491433124;179.6120755159305;138.93806948049107
720;5569.256653212981;327.60333254194006;570.2071245155423;207.24697735086625;118.66687773618433
780;4594.06277354265;270.2389866789794;486.51964148199386;188.39661350128603;66.80042529401979
840;3807.7739794808167;223.98670467534217;297.55493724562166;141.51095446536553;70.58540131359969
900;5269.644206677722;309.97907098104247;646.1865323577259;162.10503076413843;99.800020280222
960;5954.031805856153;350.23716505036197;612.5497238032669;274.4518618717364;119.72828908242643
1020;4616.747987411236;271.57341102419036;367.64783194998495;148.00312513716338;95.76025431808989
1080;5474.8369512720665;322.04923242776863;589.1086432996012;250.07112551211642;112.84669067729862
1140;5606.386847144292;329.78746159672306;685.4605470549882;256.96345685835166;106.88403418429945
1200;5099.9224634652055;299.995439027365;593.419976693844;225.64756516342854;158.4257904547113
1260;4877.011564500609;286.8830332059182;546.28829723558;168.08427971699612;139.02441617313426
1320;4109.572958561778;241.73958579775166;362.86429558269003;161.67239962987853;132.7273092813203
1380;3258.728378716085;191.68990463035794;231.58877860863993;121.5289697776583;121.5289697776583
