'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;1389.2792440007147;277.85584880014295;799.9700446633211;195.35782183863657;122.94102300899735
60;1364.3588810393962;272.87177620787924;794.4593703561418;143.25402942455457;117.43034870181758
120;1100.917555938565;220.183511187713;606.4126471556598;124.95784465601668;90.56236427233917
180;690.2561845117067;138.05123690234134;379.22040069318604;81.33829037540117;57.74601372054546
240;474.2859416911316;94.85718833822632;206.80444860638292;93.05330019490587;51.804292648544035
300;346.0961422571817;69.21922845143635;131.4752683856326;52.38490137116582;37.198583260951075
360;276.6015586482977;55.320311729659544;74.82622058354386;48.21629837253793;46.13821872108088
420;407.83185452945304;81.56637090589061;139.17602811042838;74.10652505391828;57.499018358376446
480;847.6147537003096;169.52295074006193;460.85136953987154;114.6917956625228;78.30779107378584
540;1273.1914876654787;254.63829753309574;787.9535218750214;122.57465594600194;90.1550346566237
600;749.6349441347697;149.92698882695396;214.53119751883136;183.37650637554998;86.7325780675762
660;897.3575624336878;179.47151248673757;467.43100832351314;138.67131992064435;87.05417646454568
720;1378.9259916031297;275.7851983206259;490.1354591302968;378.54825460745496;61.371951454383236
780;823.5855061614244;164.71710123228488;454.23972331971294;102.45796544155279;88.15099287316491
840;1249.842728831485;249.96854576629698;835.0579410483329;93.98122609058312;71.14590438421305
900;1719.3631643393442;343.87263286786884;840.0674015827076;182.81067138746127;136.70365485906714
960;2126.0041524288145;425.2008304857629;849.3918911034837;478.870577380154;166.78998785089672
1020;1428.2397055126628;285.64794110253257;805.4456400092271;196.53613237353255;114.85983014928522
1080;1368.285013885534;273.6570027771068;536.6763231987429;216.9683984934329;216.96625803563273
1140;1514.6143135269258;302.92286270538517;560.8666934298352;252.41634760808498;236.35091449256566
1200;1618.563035934469;323.7126071868938;514.9083350943574;326.1752755022063;301.0774445246334
1260;2372.6612160649074;474.5322432129815;945.2568104852242;487.4622247623241;128.7377662718407
1320;1391.6869385887903;278.3373877177581;631.0167761052039;237.0212611460819;116.14484742505623
1380;1312.434145674524;262.4868291349048;825.1291218430011;120.257016605101;94.67842710544059
