'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;2144.1024640876158;428.82049281752313;851.0393298103373;424.0048561147969;210.47098243011806
60;1706.8613140828184;341.37226281656365;825.9887577596962;183.97866701705615;166.0865036320878
120;961.8564690202691;192.3712938040538;512.1947672178264;148.92450402646304;67.24678081345942
180;338.3862759617457;67.67725519234914;95.39749581855084;54.281041948102605;54.281041948102605
240;247.2617104415466;49.45234208830932;71.99974081068005;43.81549240771664;43.81549240771664
300;212.89598550682416;42.579197101364834;64.50046004729059;37.09888136488339;37.09888136488339
360;300.970841559097;60.194168311819396;102.58815437250864;42.758642986334735;42.758642986334735
420;363.3397205160818;72.66794410321636;118.4373208617283;54.33427294797053;54.33427294797053
480;398.5658874605833;79.71317749211667;124.14743604213945;60.04438812838178;60.04438812838178
540;818.5699132243067;163.71398264486135;410.8912006722573;95.91439848634457;74.45064998693165
600;1695.8746525000306;339.1749305000061;615.6346367974003;431.3268229660366;66.24907736345192
660;1273.8100766503578;254.76201533007156;337.4292273908795;234.4932064684219;215.79977394466795
720;1335.7041148313997;267.1408229662799;431.2187572881221;283.3698360363584;150.55234490336431
780;717.1843468030423;143.43686936060845;258.39043866905234;131.25474485882947;112.26130293506921
840;727.2014743780587;145.44029487561176;248.5435362570075;152.2624110656516;70.58540131359969
900;610.6672713043271;122.13345426086542;233.81401670575804;112.22201709384201;68.660945226081
960;668.3229062964833;133.66458125929665;296.63063627460787;65.27599396106139;65.27599396106139
1020;921.4052909819777;184.28105819639555;533.3806499313245;113.33429749985443;66.32322518660646
1080;1239.4388156789719;247.8877631357944;704.5536971783786;138.54478050471283;135.64304902113332
1140;2036.4422792362302;407.28845584724604;753.8767023219392;378.3448198047921;225.30808834040707
1200;1818.6390430441459;363.72780860882915;491.14561082899513;396.2059009009108;384.11523618026405
1260;2281.437711353614;456.2875422707228;938.4305776572348;365.0996629850648;250.4107175429973
1320;1776.201597328812;355.2403194657624;903.2617167686935;267.17439107232224;132.7273092813203
1380;2357.452912271825;471.490582454365;1249.4905206453157;175.98078525299402;145.09835010174993
