'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;2065.7211717759374;413.14423435518745;864.4645344845176;140.5113175333612;137.7915446033302
60;1764.834802674575;352.966960534915;858.6080855384347;212.30321522692478;147.60765010119167
120;1071.207604803627;214.24152096072538;792.2047792761063;84.49236257784108;60.84877598073798
180;758.2775733656215;151.6555146731243;611.6194787407281;31.03346689181542;31.03346689181542
240;168.8318683532373;33.76637367064746;51.804292648544035;29.256893926173316;29.256893926173316
300;174.239455072126;34.8478910144252;52.38490137116582;30.463638425240045;30.463638425240045
360;294.38271596482247;58.87654319296449;101.41956621555181;42.77116438906779;42.77116438906779
420;516.1477197982488;103.22954395964976;166.2977835522796;79.55126464835347;70.3198230738421
480;1405.8288145358;281.16576290716;544.520332786264;197.6902940875807;131.79311616110357
540;1955.0353434741974;391.00706869483946;670.8538874829098;289.2217864579401;207.7737127502123
600;1942.3198415449342;388.46396830898686;658.3961221521531;303.7879244400158;218.39800836314353
660;1207.1548158927467;241.43096317854935;495.71500119641274;177.70109324782055;148.40327460800566
720;702.2224141398178;140.44448282796355;237.38656836457676;127.03766360256577;110.37901706361178
780;737.8531903591302;147.57063807182604;291.0176239138368;144.11130307819772;69.3360069018825
840;689.4690275224116;137.89380550448232;248.3292359198259;93.90662265416057;71.14590438421305
900;807.6070035459588;161.52140070919177;436.4138129632455;98.91608318853562;75.44482284753148
960;1119.6526993966531;223.93053987933064;492.3585624026096;165.21309091905266;149.21755286873275
1020;1051.5215841162592;210.30431682325184;383.10201356453143;185.5606400886268;178.96583784916876
1080;1296.1094985147995;259.2218997029599;431.9402045301179;223.57404046850164;201.08520834720034
1140;1365.292981046773;273.0585962093546;580.4761604147767;202.3170507981898;133.4325106807729
1200;871.9976872893708;174.39953745787415;326.7144067319533;132.2914243716366;132.2914243716366
1260;1629.604987688936;325.92099753778723;913.4542008052332;128.7377662718407;128.7377662718407
1320;1648.4706916646746;329.6941383329349;944.5759246966085;152.8991834259676;116.14484742505623
1380;2662.8814016575075;532.5762803315015;911.9741904006461;491.241109722554;488.17359523885744
