'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;1385.5758025190778;277.11516050381556;712.3122403812738;173.5694648586777;162.5498725581779
60;859.2876206503593;171.85752413007185;230.55883137597073;155.1955222041958;148.51889280803627
120;624.7941103324954;124.95882206649908;269.8101185462436;95.5463449759225;80.06700651114397
180;566.2249597837595;113.24499195675189;256.84437968088673;82.43632577014215;54.281041948102605
240;392.98727320153847;78.59745464030769;125.43992667928576;71.99974081068005;43.81549240771664
300;293.7079615731767;58.74159231463534;117.91085743123593;37.09888136488339;37.09888136488339
360;365.73952473134744;73.14790494626949;143.78930182521273;42.758642986334735;42.758642986334735
420;566.7881276956989;113.35762553913978;202.06675538915076;81.56066235976932;76.22424902972745
480;1343.249051848867;268.64981036977343;596.0706250036344;158.5774918342046;118.69278995486583
540;538.4508962022568;107.69017924045136;215.92038999657547;91.03643916045658;68.04034519555586
600;1141.0943568497603;228.21887136995207;533.0850221650466;147.92824559884824;69.78429887998
660;1448.0629836057387;289.6125967211477;375.17598357693754;310.8494253079934;248.4558935110432
720;1529.9114504295621;305.98229008591244;602.6340747208017;330.19458475245665;85.59976712578559
780;2415.044362946324;483.0088725892648;991.618836374848;304.89120311082496;298.05287137909175
840;1722.9184567842701;344.58369135685405;1140.0787685980065;131.37453607533712;77.31950997762581
900;1133.4212631797732;226.68425263595464;858.7774822754491;68.660945226081;68.660945226081
960;441.8089182539562;88.36178365079124;180.7049424097107;65.27599396106139;65.27599396106139
1020;1126.291039878185;225.25820797563702;503.0072715518504;66.32322518660646;66.32322518660646
1080;1485.695894554838;297.13917891096764;1121.6154320848448;83.74459059756495;83.74459059756495
1140;1367.1678138820757;273.43356277641516;848.4640115249113;136.08158382681847;106.88403418429945
1200;1498.888033043407;299.77760660868137;873.8146953051565;161.5395283750393;134.9573569057256
1260;1720.0266234362216;344.0053246872443;575.0567411658244;332.8852773245016;220.70358440853056
1320;1574.1513019897875;314.8302603979575;537.5352849851531;335.2825325818805;161.67239962987853
1380;1450.6689551520565;290.1337910304113;452.2951447972003;324.08419307821833;149.91033592659232
