'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;739.1443357256167;147.82886714512333;191.1385207051219;137.94931492927054;109.45935246972553
60;673.1944670464998;134.63889340929995;166.0879486544805;143.32913902788547;113.28137584391787
120;583.6209953012763;116.72419906025524;148.92522349550703;133.9514348723664;95.5463449759225
180;397.71574832326127;79.54314966465225;118.26248871570655;82.43632577014215;54.281041948102605
240;247.2617104415466;49.45234208830932;71.99974081068005;43.81549240771664;43.81549240771664
300;212.89598550682416;42.579197101364834;64.50046004729059;37.09888136488339;37.09888136488339
360;241.14133017292306;48.228266034584614;70.10675822758414;42.758642986334735;42.758642986334735
420;307.5988885895606;61.51977771791212;90.26179679767846;54.33427294797053;54.33427294797053
480;1292.1283269833148;258.42566539666296;546.4030613090401;130.75686995282504;60.04438812838178
540;637.7484169038208;127.54968338076417;198.84373820909664;149.07092923888135;68.04034519555586
600;647.1929508984856;129.43859017969712;165.3861446713492;129.8616941449229;120.56712381967588
660;1493.519106203569;298.7038212407138;843.1418207098292;138.9390670685725;74.83305936868888
720;1397.2027183242028;279.44054366484056;874.5781102458941;157.17635226303986;68.87533515131237
780;1635.8127388749217;327.1625477749843;1205.8730634023002;82.05136767369534;66.80042529401979
840;1503.5191361759275;300.7038272351855;705.9577271604005;232.64760737953904;86.92066175844916
900;2837.347384708704;567.4694769417408;923.4236798138968;734.2036697884503;303.6534058328476
960;2792.5979215410293;558.5195843082058;933.9712779922692;730.8980069195943;267.8438774440713
1020;2231.410320173686;446.28206403473723;1080.3078518584705;264.80718653551406;147.99952741085383
1080;1279.6225646999774;255.92451293999548;518.2987706847498;240.72420771337096;156.55792569262653
1140;1370.7741161085808;274.15482322171613;550.3988617764427;177.77537323467618;106.88403418429945
1200;1064.5501137833264;212.91002275666528;375.2907375658375;161.5395283750393;142.3647973935776
1260;1378.3725528199216;275.6745105639843;672.3294100637421;168.08427971699612;139.02441617313426
1320;1118.4901554733392;223.69803109466784;447.0072601349631;161.67239962987853;143.6178650460398
1380;749.4041964054705;149.8808392810941;203.2081380130547;149.91033592659232;121.5289697776583
