'Time (min)';'Total load (W)';'Average load (W)';'Maximum load (W)';'Medium load (W)';'Minimum load (W)'
0;1466.5552779540594;293.31105559081186;821.4462627986782;181.8600094536191;137.94931492927054
60;1619.9981418780244;323.99962837560486;1253.4904247768538;84.40878041908415;84.40878041908415
120;1106.077004293844;221.21540085876882;808.7903168775434;67.24678081345942;67.24678081345942
180;771.3881137261424;154.27762274522848;462.1299867833489;82.43632577014215;54.281041948102605
240;328.9366151160276;65.78732302320552;125.49039708219765;43.81549240771664;43.81549240771664
300;294.5708901813051;58.91417803626102;118.77378603936438;37.09888136488339;37.09888136488339
360;322.8162348474041;64.56324696948082;124.43354766081575;42.758642986334735;42.758642986334735
420;875.7112783890412;175.14225567780824;378.5428935784016;167.0192553877019;54.33427294797053
480;1677.2345816772477;335.44691633544954;829.4831665954653;196.80046042031228;87.91844141917052
540;1866.6071584048555;373.3214316809711;848.1712798903282;217.86338163354523;138.7429523541949
600;2232.886714426844;446.57734288536875;1268.9113911867355;180.51237904168943;172.86504542029388
660;793.3012990339781;158.66025980679564;255.10875364377065;136.80416159746505;122.9158012952994
720;1157.6977411687883;231.53954823375767;800.5200983392914;68.87533515131237;68.87533515131237
780;928.8633568675285;185.77267137350572;400.1702883077184;148.47672751826718;66.80042529401979
840;502.528998322553;100.50579966451059;180.710513659768;70.58540131359969;70.58540131359969
900;865.1794335948792;173.03588671897586;426.65181280598966;148.36578626605538;68.660945226081
960;553.1022077024612;110.62044154049224;174.0696796894414;94.18727838663929;90.18725400437418
1020;1168.7498429371096;233.74996858742193;629.2025209416097;130.42923288649;95.76025431808989
1080;1609.300444363356;321.8600888726712;522.5774657212038;359.9132136854624;145.84124068466346
1140;1619.7212633941826;323.9442526788365;674.7152555657531;256.7733190567772;188.56247686634705
1200;1680.6324585438515;336.1264917087703;878.3081932694831;222.81512124585976;213.9131606465933
1260;1292.9637277376255;258.5927455475251;590.735533994075;179.86186851037473;168.08427971699612
1320;1038.07584850778;207.615169701556;310.0289523363881;214.40221395580133;132.7273092813203
1380;1109.2301815913602;221.84603631827204;320.55910491181015;203.20387445213927;149.91033592659232
